MONTH,SALESFORCE_PROJECT_ID,PROJECT_ID,USER_ID,USER_TYPE,USER_POSITION,MODULE_NAME,ATTRIBUTES,INDUSTRIES,SESSIONS
2023-03-01,001D000001WUTFSIA5,5604,10418849713329578130,customer,Analytics,Zoning Analysis,"[
  ""b2b"",
  ""b2c""
]","[
  ""finance_insurance""
]",3
2023-04-01,0015700002IsJ5FAAV,40784,10779522570770123518,customer,UI / UX Design,Journey Analysis,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""consumer_equipment""
]",1
2023-01-01,001D000000vhmNjIAI,18704,14230078912445139173,customer,Analytics,Homepage,"[
  ""e_commerce""
]","[
  ""fashion""
]",9
2023-04-01,00157000021SdS3AAK,5303,14982254229009311642,customer,Data science,Journey Analysis,"[
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""fashion""
]",17
2023-03-01,00157000021SG5FAAW,33136,17910215977567364081,customer,UI / UX Design,Impact Quantification,"[
  ""e_commerce""
]","[
  ""food_supplies""
]",4
2023-03-01,00157000020XsBpAAK,5051,12160934336100846776,customer,Others,Page Comparator,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2b"",
  ""b2c""
]","[
  ""telecom""
]",3
2023-08-01,00157000023oFnEAAU,18256,8195760051351196755,customer,Merchandising,Page Comparator,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""marketplace""
]",1
2023-10-01,0012o00002JL7ziAAD,19168,12481589936444315133,customer,Product management,Zoning Analysis,"[
  ""b2c""
]","[
  ""travel""
]",13
2023-01-01,001D0000010w8ETIAY,4233,14896801333060918699,partner,Analytics,Homepage,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""fashion""
]",2
2023-11-01,00157000021SdS3AAK,5303,975776780538369157,customer,,Settings,"[
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""fashion""
]",1
2023-10-01,00157000023oFnEAAU,18224,10515600562253519160,customer,Merchandising,Page Comparator,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""marketplace""
]",7
2023-11-01,001D000001UZQ8hIAH,3669,3678428074630184459,customer,Merchandising,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""fashion""
]",1
2023-08-01,001D0000010w8ETIAY,4233,14515418991469136119,customer,Analytics,Homepage,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""fashion""
]",16
2023-02-01,0015700001u7XmsAAE,3247,12539565303036360433,customer,Acquisition,Homepage,"[
  ""b2c"",
  ""pure_player"",
  ""e_commerce""
]","[
  ""consumer_equipment""
]",23
2023-02-01,001D000001es1s2IAA,16480,5180225006555573917,customer,UI / UX Design,Journey Analysis,"[
  ""b2c"",
  ""b2b"",
  ""lead_generation""
]","[
  ""finance_insurance""
]",3
2023-06-01,0015700001u7XmsAAE,3247,12547081338172292523,customer,Merchandising,Zoning Analysis,"[
  ""b2c"",
  ""pure_player"",
  ""e_commerce""
]","[
  ""consumer_equipment""
]",2
2023-05-01,001D000000sWJ8GIAW,16528,8182468471776032771,customer,Analytics,Zoning Analysis,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce""
]","[
  ""food_supplies""
]",3
2023-01-01,001D0000010w8ETIAY,4233,4932713175909655494,customer,Analytics,Log Visualizer,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""fashion""
]",3
2023-05-01,001D000000qyDA7IAM,4940,8302104934187468952,customer,Technical / IT / Security,Log Visualizer,,"[
  ""entertainment""
]",11
2023-11-01,00157000020IAXmAAO,51392,18069967861059774622,customer,Analytics,Journey Analysis,"[
  ""b2c"",
  ""b2b"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""travel""
]",1
2023-01-01,001D000001WUTfTIAX,1287,5082527881047207429,customer,Data science,Homepage,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""travel""
]",10
2023-12-01,0012o00002JMHjVAAX,53296,15029212875200912261,customer,Product management,Zoning Analysis,,"[
  ""food_supplies""
]",2
2023-04-01,0015700002G4DQhAAN,36896,13881351435812012401,customer,Analytics,Homepage,"[
  ""b2c""
]","[
  ""finance_insurance""
]",8
2023-06-01,0012o000032YTQ1AAO,51664,7539671359616531275,customer,Analytics,Page Comparator,"[
  ""b2c""
]","[
  ""telecom""
]",1
2023-12-01,0017T00000DjrXGQAZ,33536,6103605550428328639,customer,Analytics,Journey Analysis,,"[
  ""consumer_equipment""
]",2
2023-01-01,00157000021SG5FAAW,33136,9081057203522432727,customer,UI / UX Design,Impact Quantification,"[
  ""e_commerce""
]","[
  ""food_supplies""
]",1
2023-03-01,0015700002By6IxAAJ,44656,18258500121486892501,partner,Analytics,Homepage,,"[
  ""travel""
]",15
2023-07-01,0015700001yNxwqAAC,2043,1850832575407781749,customer,Product management,Homepage,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2c"",
  ""b2b"",
  ""multi_country"",
  ""lead_generation""
]","[
  ""vehicle""
]",10
2023-10-01,00157000020YJnzAAG,5849,345325942195989444,customer,Optimisation / Performance,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""travel""
]",1
2023-03-01,00157000025jUbvAAE,12928,11010102218475667751,customer,Analytics,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""brick_mortar"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""consumer_equipment""
]",13
2023-06-01,0015700002By5jRAAR,4754,15739029056534277128,customer,Analytics,Segments,"[
  ""b2c""
]","[
  ""finance_insurance""
]",13
2023-04-01,0015700002IsJ5FAAV,40784,11581630244853910507,customer,Optimisation / Performance,Zoning Analysis,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""consumer_equipment""
]",8
2023-11-01,0015700002G4DQhAAN,37712,843321076433690225,customer,Product management,Session Replay,"[
  ""b2c""
]","[
  ""finance_insurance""
]",1
2023-03-01,00157000023oFnEAAU,18256,4482895700426644830,customer,Merchandising,Workspace,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""marketplace""
]",18
2023-06-01,001D000001WUTFSIA5,5604,6868335829003568861,customer,Product management,Page Comparator,"[
  ""b2b"",
  ""b2c""
]","[
  ""finance_insurance""
]",3
2023-10-01,0012o000035UaDBAA0,61040,3976865120327349769,partner,,Page Comparator,,"[
  ""energy""
]",2
2023-06-01,00157000023oFnEAAU,18224,8195760051351196755,customer,Merchandising,Mappings,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""marketplace""
]",2
2023-11-01,001D000000viZaqIAE,972,10234035951104580970,customer,Product management,Zoning Analysis,"[
  ""e_commerce"",
  ""pure_player"",
  ""b2b2c""
]","[
  ""marketplace""
]",22
2023-03-01,00157000020GqK7AAK,5828,13830532603996295976,customer,Analytics,Zoning Analysis,"[
  ""e_commerce""
]","[
  ""consumer_equipment""
]",2
2023-09-01,0012o00002izOxrAAE,46960,9507406596795072889,customer,Technical / IT / Security,Log Visualizer,"[
  ""b2c""
]","[
  ""entertainment""
]",33
2023-02-01,0012o00002sYNE9AAO,17984,1688401474320729021,customer,UI / UX Design,Journey Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""food_supplies""
]",6
2023-11-01,0015700002IBFM9AAP,27104,17436931377162132956,customer,Analytics,Journey Analysis,"[
  ""b2c"",
  ""b2b2c"",
  ""lead_generation""
]","[
  ""energy""
]",5
2023-02-01,001D0000010w8ETIAY,4233,390355166902749881,customer,Marketing,Homepage,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""fashion""
]",1
2023-04-01,0015700002By5jRAAR,4754,11134063628880770556,customer,Product management,Workspace,"[
  ""b2c""
]","[
  ""finance_insurance""
]",14
2023-07-01,0015700002G4DQhAAN,36896,13881351435812012401,customer,Analytics,Zoning Analysis,"[
  ""b2c""
]","[
  ""finance_insurance""
]",40
2023-10-01,0012o00002sYNE9AAO,17984,16465088862356314067,customer,Analytics,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""food_supplies""
]",5
2023-06-01,001D000001WUTfTIAX,1287,11374494154795577006,customer,Analytics,Workspace,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""travel""
]",2
2023-11-01,001D000001WUTfTIAX,1287,4157985477783848931,customer,Optimisation / Performance,Accounts,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""travel""
]",1
2023-12-01,00157000027d3HbAAI,27488,5365369383561232896,customer,Analytics,Page Comparator,"[
  ""b2c""
]","[
  ""finance_insurance""
]",5
2023-06-01,00157000023oFnEAAU,18256,8195760051351196755,customer,Merchandising,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""marketplace""
]",16
2023-10-01,0015700002EVYo2AAH,52736,13115288399865721751,customer,Product management,Mappings,"[
  ""b2c""
]","[
  ""finance_insurance""
]",1
2023-05-01,0015700002By5jRAAR,4753,11134063628880770556,customer,Product management,Workspace,"[
  ""b2c""
]","[
  ""finance_insurance""
]",8
2023-05-01,00157000021SSkMAAW,37232,16604309097362637546,customer,Content management,Journey Analysis,"[
  ""e_commerce""
]","[
  ""food_supplies""
]",1
2023-11-01,0015700001rWZQfAAO,13328,11310319204017167187,customer,,Funnel,"[
  ""b2c""
]","[
  ""food_supplies""
]",5
2023-11-01,00157000025jUbvAAE,12960,7222142751115289747,customer,UI / UX Design,Mappings,"[
  ""b2c"",
  ""e_commerce"",
  ""brick_mortar"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""consumer_equipment""
]",1
2023-12-01,00157000025jUbvAAE,12928,9560043673979360911,customer,Analytics,Journey Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""brick_mortar"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""consumer_equipment""
]",5
2023-04-01,0015700002By5jRAAR,4754,14720707437558008970,customer,Technical / IT / Security,Mappings,"[
  ""b2c""
]","[
  ""finance_insurance""
]",1
2023-07-01,001D000001UZQ8hIAH,3669,18301190163353426263,customer,Merchandising,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""fashion""
]",3
2023-08-01,0012o00003DL8DFAA1,55856,17434414113146871608,customer,Technical / IT / Security,Mappings,"[
  ""b2c"",
  ""e_commerce"",
  ""multi_domain""
]","[
  ""cosmetics""
]",1
2023-06-01,00157000021SdS3AAK,5303,15865956742272973737,customer,Others,Zoning Analysis,"[
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""fashion""
]",1
2023-07-01,00157000027gXr7AAE,46112,7626067560603750691,customer,Product management,Mappings,,"[
  ""entertainment""
]",10
2023-02-01,0015700002By5jRAAR,4754,15739029056534277128,customer,Analytics,Journey Analysis,"[
  ""b2c""
]","[
  ""finance_insurance""
]",13
2023-02-01,001D0000017K5AYIA0,18304,9842725105179772143,customer,Product management,Homepage,,"[
  ""fashion""
]",7
2023-07-01,0017T00000DjrXGQAZ,33536,16468574946247249182,customer,Analytics,Journey Analysis,,"[
  ""consumer_equipment""
]",1
2023-12-01,0012o00002grS3IAAU,3052,12369532406089982797,customer,Merchandising,Zoning Analysis,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2c""
]","[
  ""food_supplies""
]",1
2023-11-01,001D000000xmDJ0IAM,37248,689060825591733400,customer,Data science,Journey Analysis,"[
  ""b2b2c"",
  ""b2b""
]","[
  ""food_supplies""
]",6
2023-06-01,00157000020XsBpAAK,5051,9298784371078810691,customer,Others,Page Comparator,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2b"",
  ""b2c""
]","[
  ""telecom""
]",2
2023-05-01,0017T0000054mjOQAQ,24976,1195871515696203409,customer,Product management,Journey Analysis,"[
  ""affiliate""
]","[
  ""marketplace""
]",5
2023-11-01,0015700002G4DQhAAN,36896,13881351435812012401,customer,Analytics,Session Replay,"[
  ""b2c""
]","[
  ""finance_insurance""
]",2
2023-08-01,001D000001WUTfTIAX,1031,16318458213928366307,customer,Others,Workspace,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""travel""
]",4
2023-06-01,00157000020XsBpAAK,5051,7701895246059388863,customer,,Funnel,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2b"",
  ""b2c""
]","[
  ""telecom""
]",5
2023-05-01,00157000021SSkMAAW,37616,3671989228527776675,customer,Technical / IT / Security,Log Visualizer,"[
  ""e_commerce""
]","[
  ""food_supplies""
]",7
2023-09-01,00157000026BvjVAAS,40576,10780246832714439910,customer,Merchandising,Journey Analysis,"[
  ""b2c"",
  ""pure_player""
]","[
  ""food_supplies""
]",1
2023-04-01,00157000021SG5FAAW,33136,1149452464661667787,customer,Others,Zoning Analysis,"[
  ""e_commerce""
]","[
  ""food_supplies""
]",9
2023-09-01,0012o00002JLfcgAAD,40944,12683217157217684035,customer,UI / UX Design,Homepage,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""food_supplies""
]",8
2023-11-01,00157000023oi3AAAQ,60240,9456727820325816843,customer,Analyst / Data science,Homepage,"[
  ""b2c""
]","[
  ""consumer_equipment""
]",1
2023-10-01,001D000001UZQ8hIAH,3782,16809292874543816282,customer,Merchandising,Workspace,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""fashion""
]",1
2023-11-01,00157000023oFnEAAU,18224,10515600562253519160,customer,Merchandising,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""marketplace""
]",23
2023-10-01,0015700001rxLCeAAM,54992,825143511709573616,customer,Analytics,Mappings,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",1
2023-05-01,0015700002IsJ5FAAV,40784,9591942858837068735,customer,Others,Zoning Analysis,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""consumer_equipment""
]",5
2023-08-01,0012o00002JLfcgAAD,40944,10163685354550116445,customer,Others,Journey Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""food_supplies""
]",1
2023-06-01,001D0000017K5AYIA0,18304,4970711402929273674,customer,Merchandising,Zoning Analysis,,"[
  ""fashion""
]",3
2023-04-01,00157000020YJnzAAG,5849,4944398052518260211,customer,Analytics,Mappings,"[
  ""b2c"",
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""travel""
]",6
2023-07-01,0015700002G4DQhAAN,37712,358932088657864093,customer,Technical / IT / Security,Session Replay,"[
  ""b2c""
]","[
  ""finance_insurance""
]",2
2023-04-01,001D000000qyDA7IAM,4940,3465957356457956010,customer,Technical / IT / Security,Mappings,,"[
  ""entertainment""
]",3
2023-01-01,00157000020YJnzAAG,5849,13037488869736272427,customer,Analytics,Journey Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""travel""
]",11
2023-09-01,0015700001unVFDAA2,32144,15175015916921685430,customer,UI / UX Design,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",2
2023-06-01,0015700001rxLCeAAM,5754,16769354799241262860,customer,,Homepage,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",3
2023-08-01,00157000023oFnEAAU,18256,16914147436429375575,customer,Merchandising,Mappings,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""marketplace""
]",11
2023-10-01,0012o00002izOxrAAE,46960,9507406596795072889,customer,Technical / IT / Security,Log Visualizer,"[
  ""b2c""
]","[
  ""entertainment""
]",18
2023-08-01,001D000001WUTfTIAX,1287,1338240231635013419,customer,Analytics,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""travel""
]",7
2023-03-01,0015700001svWnvAAE,31728,9523707474176909832,customer,Technical / IT / Security,Journey Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""fashion""
]",1
2023-01-01,0015700001u7XmsAAE,3247,6337054776722637712,customer,Analytics,Homepage,"[
  ""b2c"",
  ""pure_player"",
  ""e_commerce""
]","[
  ""consumer_equipment""
]",2
2023-07-01,0015700002E7BRCAA3,5277,5107682037953431377,customer,Marketing,Settings,"[
  ""b2c""
]","[
  ""food_supplies""
]",1
2023-10-01,0012o00002izOxrAAE,46944,9507406596795072889,customer,Technical / IT / Security,Session Replay,"[
  ""b2c""
]","[
  ""entertainment""
]",10
2023-11-01,0012o00002aVlq0AAC,33568,11292692761147606176,customer,Content management,Zoning Analysis,"[
  ""b2c"",
  ""pure_player""
]","[
  ""finance_insurance""
]",1
2023-06-01,001D0000010w8ETIAY,4233,8189314929991243858,customer,Analytics,Homepage,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""fashion""
]",3
2023-04-01,00157000020YJnzAAG,5848,10238147893959104895,customer,Analytics,Log Visualizer,"[
  ""b2c"",
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""travel""
]",3
2023-10-01,001D000000ymwlWIAQ,35696,17861110447371163426,customer,Analytics,Journey Analysis,"[
  ""b2b2c"",
  ""lead_generation""
]","[
  ""finance_insurance""
]",3
2023-09-01,001D000001WUTfTIAX,1031,16069291028476914808,partner,Analytics,Settings,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""travel""
]",2
2023-11-01,0015700001unVFDAA2,32144,3612341777133789166,customer,Analyst / Data science,Journey Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",6
2023-07-01,001D000001aT1cnIAC,3299,10910902379003112788,customer,Analytics,Homepage,"[
  ""b2c""
]","[
  ""entertainment""
]",17
2023-10-01,0012o000035UaDBAA0,61040,3976865120327349769,partner,,Homepage,,"[
  ""energy""
]",11
2023-08-01,001D000000ymwlWIAQ,35696,17861110447371163426,customer,Analytics,Journey Analysis,"[
  ""b2b2c"",
  ""lead_generation""
]","[
  ""finance_insurance""
]",1
2023-11-01,0015700002By5jRAAR,4754,15739029056534277128,customer,Analyst / Data science,Workspace,"[
  ""b2c""
]","[
  ""finance_insurance""
]",13
2023-09-01,001D000001WUTfTIAX,1287,1338240231635013419,customer,Analytics,Homepage,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""travel""
]",4
2023-09-01,001D000001UZQ8hIAH,3669,18301190163353426263,customer,Merchandising,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""fashion""
]",10
2023-11-01,00157000027A7ewAAC,61680,5059925256161386959,partner,Analytics,Mappings,"[
  ""b2c"",
  ""b2b""
]","[
  ""travel""
]",1
2023-07-01,00157000026Yg1OAAS,45120,16081010795390985369,customer,Technical / IT / Security,Homepage,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",8
2023-12-01,0012o00002izOxrAAE,46944,11294386521074687314,customer,Product management,Homepage,"[
  ""b2c""
]","[
  ""entertainment""
]",9
2023-10-01,00157000025jUbvAAE,12928,4345172667420605054,customer,Product management,Journey Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""brick_mortar"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""consumer_equipment""
]",22
2023-05-01,0012o00002MZCPgAAP,39328,15165532994268891012,customer,Content management,Goals & Key events,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""cosmetics""
]",2
2023-11-01,0015700001unVFDAA2,32144,14194853010245015760,customer,Product management,Impact Quantification,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",3
2023-01-01,001D000000sWJ8GIAW,16528,275576587398069529,customer,Technical / IT / Security,Page Comparator,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce""
]","[
  ""food_supplies""
]",2
2023-11-01,0015700001unVFDAA2,53808,1558945911044742401,customer,Merchandising,Journey Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",2
2023-05-01,00157000026BvjVAAS,40576,5364934042945688279,customer,Technical / IT / Security,Impact Quantification,"[
  ""b2c"",
  ""pure_player""
]","[
  ""food_supplies""
]",2
2023-11-01,00157000020IAXmAAO,51392,18069967861059774622,customer,Analytics,Homepage,"[
  ""b2c"",
  ""b2b"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""travel""
]",1
2023-02-01,0015700002E7BRCAA3,5508,17681774996481246725,customer,Analytics,Workspace,"[
  ""b2c""
]","[
  ""food_supplies""
]",4
2023-01-01,001D000001es1s2IAA,16480,340728225386134593,customer,Analytics,Mappings,"[
  ""b2c"",
  ""b2b"",
  ""lead_generation""
]","[
  ""finance_insurance""
]",1
2023-08-01,00157000027AbEzAAK,57968,7964790459654387557,customer,Dev / IT / QA / Security,Journey Analysis,"[
  ""b2c""
]","[
  ""cosmetics""
]",14
2023-03-01,001D000000viZaqIAE,972,5690799434845319057,customer,Analytics,Journey Analysis,"[
  ""e_commerce"",
  ""pure_player"",
  ""b2b2c""
]","[
  ""marketplace""
]",9
2023-02-01,0017T00000547ZjQAI,29840,5431909172344135712,customer,Top management,Page Comparator,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""consumer_equipment""
]",1
2023-04-01,00157000027gXr7AAE,46128,7626067560603750691,customer,Product management,Mappings,,"[
  ""entertainment""
]",8
2023-05-01,0012o00002sYNE9AAO,17984,4313467433415518826,customer,Technical / IT / Security,Log Visualizer,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""food_supplies""
]",5
